staging_mode,batch_size,context_length,decode_step,decode_position,layer_id,layer_type,elapsed_ms
dequant,8,2048,16,2068,30,mlp,0.6860799789428711
dequant,8,2048,16,2068,31,mamba,0.7188479900360107
dequant,8,2048,16,2068,32,mlp,0.38092800974845886
dequant,8,2048,16,2068,33,mamba,0.6973440051078796
dequant,8,2048,16,2068,34,mlp,0.38092800974845886
dequant,8,2048,16,2068,35,mamba,0.7127040028572083
dequant,8,2048,16,2068,36,mlp,0.38604798913002014
dequant,8,2048,16,2068,37,mamba,0.7004160284996033
dequant,8,2048,16,2068,38,mlp,0.38092800974845886
dequant,8,2048,16,2068,39,mamba,0.6871039867401123
dequant,8,2048,16,2068,40,attention,1.7121280431747437
dequant,8,2048,16,2068,41,mlp,0.2836480140686035
dequant,8,2048,16,2068,42,mamba,0.7219200134277344
dequant,8,2048,16,2068,43,mlp,0.3840000033378601
dequant,8,2048,16,2068,44,mamba,0.6993920207023621
dequant,8,2048,16,2068,45,mlp,0.37887999415397644
dequant,8,2048,16,2068,46,mamba,0.6891520023345947
dequant,8,2048,16,2068,47,mlp,0.37785598635673523
dequant,8,2048,16,2068,48,mamba,0.7086079716682434
dequant,8,2048,16,2068,49,mlp,0.3850240111351013
dequant,8,2048,16,2068,50,mamba,0.6973440051078796
dequant,8,2048,16,2068,51,mlp,0.3891200125217438
dequant,8,2048,17,2069,0,mamba,0.8715199828147888
dequant,8,2048,17,2069,1,mlp,0.3901439905166626
dequant,8,2048,17,2069,2,mamba,0.737280011177063
dequant,8,2048,17,2069,3,mlp,0.3850240111351013
dequant,8,2048,17,2069,4,mamba,0.7147520184516907
dequant,8,2048,17,2069,5,mlp,0.37990400195121765
dequant,8,2048,17,2069,6,mamba,0.6912000179290771
dequant,8,2048,17,2069,7,attention,1.7018879652023315
dequant,8,2048,17,2069,8,mlp,0.6850559711456299
dequant,8,2048,17,2069,9,mamba,0.711679995059967
dequant,8,2048,17,2069,10,mlp,0.38604798913002014
dequant,8,2048,17,2069,11,mamba,0.7004160284996033
dequant,8,2048,17,2069,12,mlp,0.3891200125217438
dequant,8,2048,17,2069,13,mamba,0.7065600156784058
dequant,8,2048,17,2069,14,mlp,0.38809600472450256
dequant,8,2048,17,2069,15,mamba,0.7045120000839233
dequant,8,2048,17,2069,16,mlp,0.3819519877433777
dequant,8,2048,17,2069,17,mamba,0.7096319794654846
dequant,8,2048,17,2069,18,attention,1.6957440376281738
dequant,8,2048,17,2069,19,mlp,0.6871039867401123
dequant,8,2048,17,2069,20,mamba,0.7208960056304932
dequant,8,2048,17,2069,21,mlp,0.3829759955406189
dequant,8,2048,17,2069,22,mamba,0.711679995059967
dequant,8,2048,17,2069,23,mlp,0.3829759955406189
dequant,8,2048,17,2069,24,mamba,0.6881279945373535
dequant,8,2048,17,2069,25,mlp,0.37990400195121765
dequant,8,2048,17,2069,26,mamba,0.6912000179290771
dequant,8,2048,17,2069,27,mlp,0.3819519877433777
dequant,8,2048,17,2069,28,mamba,0.711679995059967
dequant,8,2048,17,2069,29,attention,1.70905601978302
dequant,8,2048,17,2069,30,mlp,0.6860799789428711
dequant,8,2048,17,2069,31,mamba,0.7034879922866821
dequant,8,2048,17,2069,32,mlp,0.3891200125217438
dequant,8,2048,17,2069,33,mamba,0.7137280106544495
dequant,8,2048,17,2069,34,mlp,0.3819519877433777
dequant,8,2048,17,2069,35,mamba,0.7004160284996033
dequant,8,2048,17,2069,36,mlp,0.37990400195121765
dequant,8,2048,17,2069,37,mamba,0.7710719704627991
dequant,8,2048,17,2069,38,mlp,0.3891200125217438
dequant,8,2048,17,2069,39,mamba,0.7188479900360107
dequant,8,2048,17,2069,40,attention,1.7151999473571777
dequant,8,2048,17,2069,41,mlp,0.2836480140686035
dequant,8,2048,17,2069,42,mamba,0.7208960056304932
dequant,8,2048,17,2069,43,mlp,0.38707199692726135
dequant,8,2048,17,2069,44,mamba,0.7055360078811646
dequant,8,2048,17,2069,45,mlp,0.37887999415397644
dequant,8,2048,17,2069,46,mamba,0.7024639844894409
dequant,8,2048,17,2069,47,mlp,0.37990400195121765
dequant,8,2048,17,2069,48,mamba,0.6901760101318359
dequant,8,2048,17,2069,49,mlp,0.37785598635673523
dequant,8,2048,17,2069,50,mamba,0.7004160284996033
dequant,8,2048,17,2069,51,mlp,0.38604798913002014
dequant,8,2048,18,2070,0,mamba,0.8674560189247131
dequant,8,2048,18,2070,1,mlp,0.3901439905166626
dequant,8,2048,18,2070,2,mamba,0.7249919772148132
dequant,8,2048,18,2070,3,mlp,0.38809600472450256
dequant,8,2048,18,2070,4,mamba,0.7219200134277344
dequant,8,2048,18,2070,5,mlp,0.3819519877433777
dequant,8,2048,18,2070,6,mamba,0.7055360078811646
dequant,8,2048,18,2070,7,attention,1.6926720142364502
dequant,8,2048,18,2070,8,mlp,0.6850559711456299
dequant,8,2048,18,2070,9,mamba,0.7127040028572083
dequant,8,2048,18,2070,10,mlp,0.3819519877433777
dequant,8,2048,18,2070,11,mamba,0.707584023475647
dequant,8,2048,18,2070,12,mlp,0.3840000033378601
dequant,8,2048,18,2070,13,mamba,0.6993920207023621
dequant,8,2048,18,2070,14,mlp,0.37990400195121765
dequant,8,2048,18,2070,15,mamba,0.7096319794654846
dequant,8,2048,18,2070,16,mlp,0.39321601390838623
dequant,8,2048,18,2070,17,mamba,0.6963199973106384
dequant,8,2048,18,2070,18,attention,1.7121280431747437
dequant,8,2048,18,2070,19,mlp,0.6850559711456299
dequant,8,2048,18,2070,20,mamba,0.7229440212249756
dequant,8,2048,18,2070,21,mlp,0.3819519877433777
dequant,8,2048,18,2070,22,mamba,0.7157760262489319
dequant,8,2048,18,2070,23,mlp,0.38092800974845886
dequant,8,2048,18,2070,24,mamba,0.6983680129051208
dequant,8,2048,18,2070,25,mlp,0.3819519877433777
dequant,8,2048,18,2070,26,mamba,0.7137280106544495
dequant,8,2048,18,2070,27,mlp,0.37990400195121765
dequant,8,2048,18,2070,28,mamba,0.6963199973106384
dequant,8,2048,18,2070,29,attention,1.7254400253295898
dequant,8,2048,18,2070,30,mlp,0.6850559711456299
dequant,8,2048,18,2070,31,mamba,0.7127040028572083
dequant,8,2048,18,2070,32,mlp,0.38809600472450256
dequant,8,2048,18,2070,33,mamba,0.694271981716156
dequant,8,2048,18,2070,34,mlp,0.3911679983139038
dequant,8,2048,18,2070,35,mamba,0.6952959895133972
dequant,8,2048,18,2070,36,mlp,0.3901439905166626
dequant,8,2048,18,2070,37,mamba,0.7127040028572083
dequant,8,2048,18,2070,38,mlp,0.3850240111351013
dequant,8,2048,18,2070,39,mamba,0.7034879922866821
dequant,8,2048,18,2070,40,attention,1.696768045425415
dequant,8,2048,18,2070,41,mlp,0.2826240062713623
dequant,8,2048,18,2070,42,mamba,0.7055360078811646
dequant,8,2048,18,2070,43,mlp,0.38707199692726135
dequant,8,2048,18,2070,44,mamba,0.7014399766921997
dequant,8,2048,18,2070,45,mlp,0.3819519877433777
dequant,8,2048,18,2070,46,mamba,0.7024639844894409
dequant,8,2048,18,2070,47,mlp,0.37887999415397644
dequant,8,2048,18,2070,48,mamba,0.7106559872627258
dequant,8,2048,18,2070,49,mlp,0.3850240111351013
dequant,8,2048,18,2070,50,mamba,0.7014399766921997
dequant,8,2048,18,2070,51,mlp,0.3840000033378601
dequant,8,2048,19,2071,0,mamba,0.9241600036621094
dequant,8,2048,19,2071,1,mlp,0.4034560024738312
dequant,8,2048,19,2071,2,mamba,0.7352319955825806
dequant,8,2048,19,2071,3,mlp,0.38707199692726135
dequant,8,2048,19,2071,4,mamba,0.7219200134277344
dequant,8,2048,19,2071,5,mlp,0.3829759955406189
dequant,8,2048,19,2071,6,mamba,0.6973440051078796
dequant,8,2048,19,2071,7,attention,1.698815941810608
dequant,8,2048,19,2071,8,mlp,0.6850559711456299
dequant,8,2048,19,2071,9,mamba,0.7157760262489319
dequant,8,2048,19,2071,10,mlp,0.3850240111351013
dequant,8,2048,19,2071,11,mamba,0.7034879922866821
dequant,8,2048,19,2071,12,mlp,0.3850240111351013
dequant,8,2048,19,2071,13,mamba,0.6963199973106384
dequant,8,2048,19,2071,14,mlp,0.38604798913002014
dequant,8,2048,19,2071,15,mamba,0.7086079716682434
dequant,8,2048,19,2071,16,mlp,0.37990400195121765
dequant,8,2048,19,2071,17,mamba,0.6963199973106384
dequant,8,2048,19,2071,18,attention,1.7059839963912964
dequant,8,2048,19,2071,19,mlp,0.6850559711456299
dequant,8,2048,19,2071,20,mamba,0.7229440212249756
dequant,8,2048,19,2071,21,mlp,0.38809600472450256
dequant,8,2048,19,2071,22,mamba,0.7086079716682434
dequant,8,2048,19,2071,23,mlp,0.3850240111351013
dequant,8,2048,19,2071,24,mamba,0.6963199973106384
dequant,8,2048,19,2071,25,mlp,0.3819519877433777
dequant,8,2048,19,2071,26,mamba,0.6901760101318359
dequant,8,2048,19,2071,27,mlp,0.3819519877433777
dequant,8,2048,19,2071,28,mamba,0.6871039867401123
dequant,8,2048,19,2071,29,attention,1.7121280431747437
dequant,8,2048,19,2071,30,mlp,0.6850559711456299
dequant,8,2048,19,2071,31,mamba,0.7096319794654846
dequant,8,2048,19,2071,32,mlp,0.3829759955406189
dequant,8,2048,19,2071,33,mamba,0.7014399766921997
dequant,8,2048,19,2071,34,mlp,0.38092800974845886
dequant,8,2048,19,2071,35,mamba,0.6901760101318359
dequant,8,2048,19,2071,36,mlp,0.3850240111351013
dequant,8,2048,19,2071,37,mamba,0.7004160284996033
dequant,8,2048,19,2071,38,mlp,0.39321601390838623
dequant,8,2048,19,2071,39,mamba,0.6932479739189148
dequant,8,2048,19,2071,40,attention,1.7059839963912964
dequant,8,2048,19,2071,41,mlp,0.2836480140686035
dequant,8,2048,19,2071,42,mamba,0.6983680129051208
dequant,8,2048,19,2071,43,mlp,0.3850240111351013
dequant,8,2048,19,2071,44,mamba,0.6993920207023621
dequant,8,2048,19,2071,45,mlp,0.38604798913002014
dequant,8,2048,19,2071,46,mamba,0.694271981716156
dequant,8,2048,19,2071,47,mlp,0.38092800974845886
dequant,8,2048,19,2071,48,mamba,0.6912000179290771
dequant,8,2048,19,2071,49,mlp,0.37887999415397644
dequant,8,2048,19,2071,50,mamba,0.6891520023345947
dequant,8,2048,19,2071,51,mlp,0.38092800974845886
dequant,8,2048,20,2072,0,mamba,0.8672639727592468
dequant,8,2048,20,2072,1,mlp,0.3891200125217438
dequant,8,2048,20,2072,2,mamba,0.7188479900360107
dequant,8,2048,20,2072,3,mlp,0.3850240111351013
dequant,8,2048,20,2072,4,mamba,0.7167999744415283
dequant,8,2048,20,2072,5,mlp,0.3973119854927063
dequant,8,2048,20,2072,6,mamba,0.6993920207023621
dequant,8,2048,20,2072,7,attention,1.7151999473571777
dequant,8,2048,20,2072,8,mlp,0.6850559711456299
dequant,8,2048,20,2072,9,mamba,0.719871997833252
dequant,8,2048,20,2072,10,mlp,0.3891200125217438
dequant,8,2048,20,2072,11,mamba,0.7127040028572083
dequant,8,2048,20,2072,12,mlp,0.38604798913002014
dequant,8,2048,20,2072,13,mamba,0.7004160284996033
dequant,8,2048,20,2072,14,mlp,0.37990400195121765
dequant,8,2048,20,2072,15,mamba,0.6963199973106384
dequant,8,2048,20,2072,16,mlp,0.37887999415397644
dequant,8,2048,20,2072,17,mamba,0.7680000066757202
dequant,8,2048,20,2072,18,attention,1.7233920097351074
dequant,8,2048,20,2072,19,mlp,0.6881279945373535
dequant,8,2048,20,2072,20,mamba,0.7106559872627258
dequant,8,2048,20,2072,21,mlp,0.38092800974845886
dequant,8,2048,20,2072,22,mamba,0.711679995059967
dequant,8,2048,20,2072,23,mlp,0.39526399970054626
dequant,8,2048,20,2072,24,mamba,0.6952959895133972
dequant,8,2048,20,2072,25,mlp,0.3840000033378601
dequant,8,2048,20,2072,26,mamba,0.7024639844894409
dequant,8,2048,20,2072,27,mlp,0.37990400195121765
dequant,8,2048,20,2072,28,mamba,0.694271981716156
dequant,8,2048,20,2072,29,attention,1.70905601978302
dequant,8,2048,20,2072,30,mlp,0.6881279945373535
dequant,8,2048,20,2072,31,mamba,0.7208960056304932
dequant,8,2048,20,2072,32,mlp,0.3840000033378601
dequant,8,2048,20,2072,33,mamba,0.6983680129051208
dequant,8,2048,20,2072,34,mlp,0.37990400195121765
dequant,8,2048,20,2072,35,mamba,0.6963199973106384
dequant,8,2048,20,2072,36,mlp,0.38809600472450256
dequant,8,2048,20,2072,37,mamba,0.7024639844894409
dequant,8,2048,20,2072,38,mlp,0.38092800974845886
dequant,8,2048,20,2072,39,mamba,0.6973440051078796
dequant,8,2048,20,2072,40,attention,1.7131520509719849
dequant,8,2048,20,2072,41,mlp,0.28467199206352234
dequant,8,2048,20,2072,42,mamba,0.7311360239982605
dequant,8,2048,20,2072,43,mlp,0.37990400195121765
dequant,8,2048,20,2072,44,mamba,0.6963199973106384
dequant,8,2048,20,2072,45,mlp,0.37887999415397644
dequant,8,2048,20,2072,46,mamba,0.6952959895133972
dequant,8,2048,20,2072,47,mlp,0.38707199692726135
dequant,8,2048,20,2072,48,mamba,0.6850559711456299
dequant,8,2048,20,2072,49,mlp,0.38707199692726135
dequant,8,2048,20,2072,50,mamba,0.7014399766921997
dequant,8,2048,20,2072,51,mlp,0.38092800974845886
dequant,8,2048,21,2073,0,mamba,0.8732159733772278
dequant,8,2048,21,2073,1,mlp,0.3901439905166626
dequant,8,2048,21,2073,2,mamba,0.7280640006065369
dequant,8,2048,21,2073,3,mlp,0.3850240111351013
dequant,8,2048,21,2073,4,mamba,0.7086079716682434
dequant,8,2048,21,2073,5,mlp,0.38092800974845886
dequant,8,2048,21,2073,6,mamba,0.6983680129051208
dequant,8,2048,21,2073,7,attention,1.7182719707489014
dequant,8,2048,21,2073,8,mlp,0.6860799789428711
dequant,8,2048,21,2073,9,mamba,0.7086079716682434
dequant,8,2048,21,2073,10,mlp,0.3891200125217438
dequant,8,2048,21,2073,11,mamba,0.707584023475647
dequant,8,2048,21,2073,12,mlp,0.3829759955406189
dequant,8,2048,21,2073,13,mamba,0.7065600156784058
dequant,8,2048,21,2073,14,mlp,0.3829759955406189
dequant,8,2048,21,2073,15,mamba,0.7208960056304932
dequant,8,2048,21,2073,16,mlp,0.37887999415397644
dequant,8,2048,21,2073,17,mamba,0.7065600156784058
dequant,8,2048,21,2073,18,attention,1.7080320119857788
dequant,8,2048,21,2073,19,mlp,0.6860799789428711
dequant,8,2048,21,2073,20,mamba,0.7188479900360107
dequant,8,2048,21,2073,21,mlp,0.3819519877433777
dequant,8,2048,21,2073,22,mamba,0.7014399766921997
dequant,8,2048,21,2073,23,mlp,0.38092800974845886
dequant,8,2048,21,2073,24,mamba,0.6901760101318359
dequant,8,2048,21,2073,25,mlp,0.38092800974845886
dequant,8,2048,21,2073,26,mamba,0.6952959895133972
dequant,8,2048,21,2073,27,mlp,0.3962880074977875
dequant,8,2048,21,2073,28,mamba,0.7086079716682434
dequant,8,2048,21,2073,29,attention,1.7080320119857788
dequant,8,2048,21,2073,30,mlp,0.6830080151557922
dequant,8,2048,21,2073,31,mamba,0.7055360078811646
dequant,8,2048,21,2073,32,mlp,0.38092800974845886
dequant,8,2048,21,2073,33,mamba,0.7731199860572815
dequant,8,2048,21,2073,34,mlp,0.38707199692726135
dequant,8,2048,21,2073,35,mamba,0.7106559872627258
dequant,8,2048,21,2073,36,mlp,0.38092800974845886
dequant,8,2048,21,2073,37,mamba,0.694271981716156
dequant,8,2048,21,2073,38,mlp,0.37887999415397644
dequant,8,2048,21,2073,39,mamba,0.6922240257263184
dequant,8,2048,21,2073,40,attention,1.6947200298309326
dequant,8,2048,21,2073,41,mlp,0.28467199206352234
dequant,8,2048,21,2073,42,mamba,0.7219200134277344
dequant,8,2048,21,2073,43,mlp,0.3819519877433777
dequant,8,2048,21,2073,44,mamba,0.7024639844894409
dequant,8,2048,21,2073,45,mlp,0.38092800974845886
dequant,8,2048,21,2073,46,mamba,0.7004160284996033
dequant,8,2048,21,2073,47,mlp,0.38604798913002014
dequant,8,2048,21,2073,48,mamba,0.6963199973106384
dequant,8,2048,21,2073,49,mlp,0.37990400195121765
dequant,8,2048,21,2073,50,mamba,0.6952959895133972
dequant,8,2048,21,2073,51,mlp,0.38092800974845886
dequant,8,2048,22,2074,0,mamba,0.8716800212860107
dequant,8,2048,22,2074,1,mlp,0.3891200125217438
dequant,8,2048,22,2074,2,mamba,0.7239680290222168
dequant,8,2048,22,2074,3,mlp,0.38707199692726135
dequant,8,2048,22,2074,4,mamba,0.7034879922866821
dequant,8,2048,22,2074,5,mlp,0.38092800974845886
dequant,8,2048,22,2074,6,mamba,0.6963199973106384
dequant,8,2048,22,2074,7,attention,1.7315839529037476
dequant,8,2048,22,2074,8,mlp,0.6850559711456299
dequant,8,2048,22,2074,9,mamba,0.7106559872627258
dequant,8,2048,22,2074,10,mlp,0.3819519877433777
dequant,8,2048,22,2074,11,mamba,0.7178239822387695
dequant,8,2048,22,2074,12,mlp,0.3973119854927063
dequant,8,2048,22,2074,13,mamba,0.7147520184516907
dequant,8,2048,22,2074,14,mlp,0.38809600472450256
dequant,8,2048,22,2074,15,mamba,0.7260159850120544
dequant,8,2048,22,2074,16,mlp,0.38092800974845886
dequant,8,2048,22,2074,17,mamba,0.707584023475647
dequant,8,2048,22,2074,18,attention,1.6936960220336914
dequant,8,2048,22,2074,19,mlp,0.6871039867401123
dequant,8,2048,22,2074,20,mamba,0.7208960056304932
dequant,8,2048,22,2074,21,mlp,0.38092800974845886
dequant,8,2048,22,2074,22,mamba,0.707584023475647
dequant,8,2048,22,2074,23,mlp,0.3829759955406189
dequant,8,2048,22,2074,24,mamba,0.6983680129051208
dequant,8,2048,22,2074,25,mlp,0.38604798913002014
dequant,8,2048,22,2074,26,mamba,0.7014399766921997
dequant,8,2048,22,2074,27,mlp,0.38092800974845886
dequant,8,2048,22,2074,28,mamba,0.6952959895133972
dequant,8,2048,22,2074,29,attention,1.7018879652023315
dequant,8,2048,22,2074,30,mlp,0.6860799789428711
dequant,8,2048,22,2074,31,mamba,0.7178239822387695
dequant,8,2048,22,2074,32,mlp,0.38604798913002014
dequant,8,2048,22,2074,33,mamba,0.707584023475647
dequant,8,2048,22,2074,34,mlp,0.3829759955406189
dequant,8,2048,22,2074,35,mamba,0.6983680129051208
dequant,8,2048,22,2074,36,mlp,0.3819519877433777
dequant,8,2048,22,2074,37,mamba,0.6973440051078796
dequant,8,2048,22,2074,38,mlp,0.37785598635673523
dequant,8,2048,22,2074,39,mamba,0.7096319794654846
dequant,8,2048,22,2074,40,attention,1.7111040353775024
dequant,8,2048,22,2074,41,mlp,0.28467199206352234
dequant,8,2048,22,2074,42,mamba,0.707584023475647
dequant,8,2048,22,2074,43,mlp,0.37990400195121765
dequant,8,2048,22,2074,44,mamba,0.6932479739189148
dequant,8,2048,22,2074,45,mlp,0.38092800974845886
dequant,8,2048,22,2074,46,mamba,0.7096319794654846
dequant,8,2048,22,2074,47,mlp,0.38092800974845886
dequant,8,2048,22,2074,48,mamba,0.7014399766921997
dequant,8,2048,22,2074,49,mlp,0.37785598635673523
dequant,8,2048,22,2074,50,mamba,0.6860799789428711
dequant,8,2048,22,2074,51,mlp,0.37887999415397644
dequant,8,2048,23,2075,0,mamba,0.8609600067138672
dequant,8,2048,23,2075,1,mlp,0.392192006111145
dequant,8,2048,23,2075,2,mamba,0.7178239822387695
dequant,8,2048,23,2075,3,mlp,0.3819519877433777
dequant,8,2048,23,2075,4,mamba,0.7045120000839233
dequant,8,2048,23,2075,5,mlp,0.38092800974845886
dequant,8,2048,23,2075,6,mamba,0.6932479739189148
dequant,8,2048,23,2075,7,attention,1.7172479629516602
dequant,8,2048,23,2075,8,mlp,0.6840320229530334
dequant,8,2048,23,2075,9,mamba,0.7147520184516907
dequant,8,2048,23,2075,10,mlp,0.3911679983139038
dequant,8,2048,23,2075,11,mamba,0.6983680129051208
dequant,8,2048,23,2075,12,mlp,0.3829759955406189
dequant,8,2048,23,2075,13,mamba,0.7024639844894409
dequant,8,2048,23,2075,14,mlp,0.37887999415397644
dequant,8,2048,23,2075,15,mamba,0.7157760262489319
dequant,8,2048,23,2075,16,mlp,0.38604798913002014
dequant,8,2048,23,2075,17,mamba,0.7096319794654846
dequant,8,2048,23,2075,18,attention,1.5697920322418213
dequant,8,2048,23,2075,19,mlp,0.6891520023345947
dequant,8,2048,23,2075,20,mamba,0.7147520184516907
dequant,8,2048,23,2075,21,mlp,0.38707199692726135
dequant,8,2048,23,2075,22,mamba,0.7045120000839233
dequant,8,2048,23,2075,23,mlp,0.38092800974845886
dequant,8,2048,23,2075,24,mamba,0.6912000179290771
dequant,8,2048,23,2075,25,mlp,0.38604798913002014
dequant,8,2048,23,2075,26,mamba,0.6840320229530334
dequant,8,2048,23,2075,27,mlp,0.3819519877433777
dequant,8,2048,23,2075,28,mamba,0.6871039867401123
dequant,8,2048,23,2075,29,attention,1.726464033126831
dequant,8,2048,23,2075,30,mlp,0.6881279945373535
dequant,8,2048,23,2075,31,mamba,0.7014399766921997
dequant,8,2048,23,2075,32,mlp,0.392192006111145
dequant,8,2048,23,2075,33,mamba,0.7280640006065369
dequant,8,2048,23,2075,34,mlp,0.38092800974845886
dequant,8,2048,23,2075,35,mamba,0.7065600156784058
dequant,8,2048,23,2075,36,mlp,0.3850240111351013
dequant,8,2048,23,2075,37,mamba,0.6963199973106384
dequant,8,2048,23,2075,38,mlp,0.37990400195121765
dequant,8,2048,23,2075,39,mamba,0.6973440051078796
dequant,8,2048,23,2075,40,attention,1.7059839963912964
dequant,8,2048,23,2075,41,mlp,0.2836480140686035
dequant,8,2048,23,2075,42,mamba,0.7219200134277344
dequant,8,2048,23,2075,43,mlp,0.3829759955406189
dequant,8,2048,23,2075,44,mamba,0.7055360078811646
dequant,8,2048,23,2075,45,mlp,0.37785598635673523
dequant,8,2048,23,2075,46,mamba,0.6932479739189148
dequant,8,2048,23,2075,47,mlp,0.37990400195121765
dequant,8,2048,23,2075,48,mamba,0.6963199973106384
dequant,8,2048,23,2075,49,mlp,0.37785598635673523
dequant,8,2048,23,2075,50,mamba,0.7034879922866821
dequant,8,2048,23,2075,51,mlp,0.3850240111351013
dequant,8,2048,24,2076,0,mamba,0.8787519931793213
dequant,8,2048,24,2076,1,mlp,0.39526399970054626
dequant,8,2048,24,2076,2,mamba,0.7383040189743042
dequant,8,2048,24,2076,3,mlp,0.3840000033378601
dequant,8,2048,24,2076,4,mamba,0.7280640006065369
dequant,8,2048,24,2076,5,mlp,0.37887999415397644
dequant,8,2048,24,2076,6,mamba,0.7034879922866821
dequant,8,2048,24,2076,7,attention,1.7059839963912964
dequant,8,2048,24,2076,8,mlp,0.6860799789428711
dequant,8,2048,24,2076,9,mamba,0.7137280106544495
dequant,8,2048,24,2076,10,mlp,0.3829759955406189
dequant,8,2048,24,2076,11,mamba,0.7628800272941589
dequant,8,2048,24,2076,12,mlp,0.3911679983139038
dequant,8,2048,24,2076,13,mamba,0.7055360078811646
dequant,8,2048,24,2076,14,mlp,0.38809600472450256
dequant,8,2048,24,2076,15,mamba,0.6952959895133972
dequant,8,2048,24,2076,16,mlp,0.38707199692726135
dequant,8,2048,24,2076,17,mamba,0.7096319794654846
dequant,8,2048,24,2076,18,attention,1.721343994140625
dequant,8,2048,24,2076,19,mlp,0.6881279945373535
dequant,8,2048,24,2076,20,mamba,0.711679995059967
dequant,8,2048,24,2076,21,mlp,0.3819519877433777
dequant,8,2048,24,2076,22,mamba,0.7106559872627258
dequant,8,2048,24,2076,23,mlp,0.3891200125217438
dequant,8,2048,24,2076,24,mamba,0.7045120000839233
dequant,8,2048,24,2076,25,mlp,0.3819519877433777
dequant,8,2048,24,2076,26,mamba,0.6993920207023621
dequant,8,2048,24,2076,27,mlp,0.3829759955406189
dequant,8,2048,24,2076,28,mamba,0.6871039867401123
dequant,8,2048,24,2076,29,attention,1.716223955154419
dequant,8,2048,24,2076,30,mlp,0.6871039867401123
dequant,8,2048,24,2076,31,mamba,0.7188479900360107
dequant,8,2048,24,2076,32,mlp,0.39321601390838623
dequant,8,2048,24,2076,33,mamba,0.6963199973106384
dequant,8,2048,24,2076,34,mlp,0.3829759955406189
dequant,8,2048,24,2076,35,mamba,0.6963199973106384
dequant,8,2048,24,2076,36,mlp,0.3850240111351013
dequant,8,2048,24,2076,37,mamba,0.7270399928092957
dequant,8,2048,24,2076,38,mlp,0.3819519877433777
dequant,8,2048,24,2076,39,mamba,0.7157760262489319
dequant,8,2048,24,2076,40,attention,1.7070080041885376
dequant,8,2048,24,2076,41,mlp,0.2836480140686035
dequant,8,2048,24,2076,42,mamba,0.7208960056304932
dequant,8,2048,24,2076,43,mlp,0.38604798913002014
dequant,8,2048,24,2076,44,mamba,0.7096319794654846
dequant,8,2048,24,2076,45,mlp,0.37887999415397644
dequant,8,2048,24,2076,46,mamba,0.7034879922866821
dequant,8,2048,24,2076,47,mlp,0.38092800974845886
dequant,8,2048,24,2076,48,mamba,0.6993920207023621
dequant,8,2048,24,2076,49,mlp,0.37785598635673523
dequant,8,2048,24,2076,50,mamba,0.7157760262489319
dequant,8,2048,24,2076,51,mlp,0.3829759955406189
dequant,8,2048,25,2077,0,mamba,0.8613119721412659
dequant,8,2048,25,2077,1,mlp,0.3973119854927063
dequant,8,2048,25,2077,2,mamba,0.7423999905586243
dequant,8,2048,25,2077,3,mlp,0.3901439905166626
dequant,8,2048,25,2077,4,mamba,0.719871997833252
dequant,8,2048,25,2077,5,mlp,0.3829759955406189
dequant,8,2048,25,2077,6,mamba,0.7127040028572083
dequant,8,2048,25,2077,7,attention,1.7192959785461426
dequant,8,2048,25,2077,8,mlp,0.6871039867401123
dequant,8,2048,25,2077,9,mamba,0.7208960056304932
dequant,8,2048,25,2077,10,mlp,0.3840000033378601
dequant,8,2048,25,2077,11,mamba,0.7055360078811646
dequant,8,2048,25,2077,12,mlp,0.3840000033378601
dequant,8,2048,25,2077,13,mamba,0.6922240257263184
dequant,8,2048,25,2077,14,mlp,0.37990400195121765
dequant,8,2048,25,2077,15,mamba,0.7034879922866821
dequant,8,2048,25,2077,16,mlp,0.37990400195121765
dequant,8,2048,25,2077,17,mamba,0.6952959895133972
dequant,8,2048,25,2077,18,attention,1.7018879652023315
dequant,8,2048,25,2077,19,mlp,0.6860799789428711
dequant,8,2048,25,2077,20,mamba,0.7280640006065369
dequant,8,2048,25,2077,21,mlp,0.3829759955406189
dequant,8,2048,25,2077,22,mamba,0.707584023475647
dequant,8,2048,25,2077,23,mlp,0.3768320083618164
dequant,8,2048,25,2077,24,mamba,0.6973440051078796
dequant,8,2048,25,2077,25,mlp,0.3768320083618164
dequant,8,2048,25,2077,26,mamba,0.7045120000839233
dequant,8,2048,25,2077,27,mlp,0.3840000033378601
dequant,8,2048,25,2077,28,mamba,0.7639039754867554
dequant,8,2048,25,2077,29,attention,1.714176058769226
dequant,8,2048,25,2077,30,mlp,0.6891520023345947
dequant,8,2048,25,2077,31,mamba,0.711679995059967
dequant,8,2048,25,2077,32,mlp,0.38604798913002014
dequant,8,2048,25,2077,33,mamba,0.6963199973106384
dequant,8,2048,25,2077,34,mlp,0.3891200125217438
dequant,8,2048,25,2077,35,mamba,0.7004160284996033
dequant,8,2048,25,2077,36,mlp,0.3850240111351013
dequant,8,2048,25,2077,37,mamba,0.707584023475647
dequant,8,2048,25,2077,38,mlp,0.3840000033378601
dequant,8,2048,25,2077,39,mamba,0.7045120000839233
dequant,8,2048,25,2077,40,attention,1.691648006439209
dequant,8,2048,25,2077,41,mlp,0.2836480140686035
dequant,8,2048,25,2077,42,mamba,0.7157760262489319
dequant,8,2048,25,2077,43,mlp,0.39423999190330505
dequant,8,2048,25,2077,44,mamba,0.707584023475647
